# SSG Migration Database
# source_lib	source_path	ssg_path	status	module	last_updated	notes	source_sync_commit	last_sync_date
flexmark	flexmark-util-dependency/src/main/java/com/vladsch/flexmark/util/dependency/FirstDependent.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-dependency/src/main/java/com/vladsch/flexmark/util/dependency/FlatDependencies.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-dependency/src/main/java/com/vladsch/flexmark/util/dependency/FlatDependencyHandler.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-dependency/src/main/java/com/vladsch/flexmark/util/dependency/FlatDependencyStage.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-dependency/src/main/java/com/vladsch/flexmark/util/dependency/LastDependent.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-dependency/src/main/java/com/vladsch/flexmark/util/dependency/ResolvedDependencies.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-dependency/src/main/java/com/vladsch/flexmark/util/dependency/package-info.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/BitIntegerSet.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/KeyedItemFactoryMap.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/NullCollectionHost.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/IPosition.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/IPositionBase.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/IPositionHolder.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/IPositionListener.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/IPositionUpdater.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/IPreviewPositionListener.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/MappingIterable.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/Position.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/PositionFactory.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/PositionIterator.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/PositionList.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/PositionListBase.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/collection/iteration/package-info.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/data/CollectionDataKey.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/mappers/BlockClassifier.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/mappers/ObjectClassifier.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/package-info.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/sequence/managed/BaseSequenceEntry.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-experimental/src/main/java/com/vladsch/flexmark/experimental/util/sequence/managed/BaseSequenceManager.java		skipped	ssg-md	2026-03-30	Unstable API, not used by core		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/CharWidthProvider.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/ColumnSort.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/FormattedCounter.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/MarkdownParagraph.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/MarkdownTable.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/MarkdownWriterBase.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/NodeContext.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/NumberFormat.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/NumericSuffixPredicate.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/RomanNumeral.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/Sort.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableCaptionRow.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableCaptionSection.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableCell.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableCellConsumer.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableCellManipulator.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableCellOffsetInfo.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableFormatOptions.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableManipulator.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableRow.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableRowManipulator.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableSection.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableSectionType.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableSeparatorRow.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TableSeparatorSection.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TextAlignment.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TrackedOffset.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TrackedOffsetList.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/TrackedOffsetUtils.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/BlockQuoteMarker.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/CodeFenceMarker.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/DefinitionMarker.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/DiscretionaryText.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/ElementAlignment.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/ElementPlacement.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/ElementPlacementSort.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/EqualizeTrailingMarker.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/HeadingStyle.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/KeepAtStartOfLine.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/ListBulletMarker.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/ListNumberedMarker.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/ListSpacing.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/TableCaptionHandling.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/TrailingSpaces.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/options/package-info.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-format/src/main/java/com/vladsch/flexmark/util/format/package-info.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/Attribute.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/AttributeImpl.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/Attributes.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/CellAlignment.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/HtmlAppendable.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/HtmlAppendableBase.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/MutableAttribute.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/MutableAttributeImpl.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/MutableAttributes.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/package-info.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/BackgroundColor.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/Color.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/ColorStyler.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/FontStyle.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/FontStyleStyler.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/FontStyler.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/HtmlBuilder.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/HtmlHelpers.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/HtmlStyler.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/HtmlStylerBase.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-html/src/main/java/com/vladsch/flexmark/util/html/ui/package-info.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/ArrayUtils.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/BitField.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/BitFieldSet.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/CharPredicate.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/DelimitedBuilder.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/Extension.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/FileUtil.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/ImageUtils.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/Immutable.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/MinMaxAvgDouble.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/MinMaxAvgFloat.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/MinMaxAvgInt.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/MinMaxAvgLong.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/Mutable.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/Pair.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/Paired.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/Ref.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/TemplateUtil.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/Utils.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-misc/src/main/java/com/vladsch/flexmark/util/misc/package-info.java		ported	ssg-md	2026-03-30	Phase 0		2026-03-30
flexmark	flexmark-util-options/src/main/java/com/vladsch/flexmark/util/options/BooleanOptionParser.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-options/src/main/java/com/vladsch/flexmark/util/options/MessageProvider.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-options/src/main/java/com/vladsch/flexmark/util/options/OptionParser.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-options/src/main/java/com/vladsch/flexmark/util/options/OptionsParser.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-options/src/main/java/com/vladsch/flexmark/util/options/ParsedOption.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-options/src/main/java/com/vladsch/flexmark/util/options/ParsedOptionStatus.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-options/src/main/java/com/vladsch/flexmark/util/options/ParserMessage.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-options/src/main/java/com/vladsch/flexmark/util/options/ParserParams.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-options/src/main/java/com/vladsch/flexmark/util/options/package-info.java		ported	ssg-md	2026-03-30	Phase 3		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/BasedOptionsHolder.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/BasedOptionsSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/BasedSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/BasedSequenceImpl.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/BasedUtils.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/CharSubSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/Escaping.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/Html5Entities.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/IRichSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/IRichSequenceBase.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/LineAppendable.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/LineAppendableImpl.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/LineInfo.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/MappedBasedSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/MappedRichSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/MappedSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/PlaceholderReplacer.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/PositionAnchor.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/PrefixedSubSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/Range.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/RepeatedSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/ReplacedBasedSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/ReplacedTextMapper.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/ReplacedTextRegion.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/RichSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/RichSequenceImpl.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/SegmentedSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/SegmentedSequenceFull.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/SegmentedSequenceTree.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/SequenceUtils.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/SubSequence.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/TagRange.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/BasedSegmentBuilder.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/CharRecoveryOptimizer.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/IBasedSegmentBuilder.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/ISegmentBuilder.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/ISequenceBuilder.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/PlainSegmentBuilder.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/RichSequenceBuilder.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/Seg.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/SegmentBuilderBase.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/SegmentOptimizer.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/SegmentStats.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/SegmentedSequenceStats.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/SequenceBuilder.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/StringSequenceBuilder.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/tree/BasedOffsetTracker.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/tree/OffsetInfo.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/tree/Segment.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
flexmark	flexmark-util-sequence/src/main/java/com/vladsch/flexmark/util/sequence/builder/tree/SegmentOffsetTree.java		ported	ssg-md	2026-03-30	Phase 2		2026-03-30
